Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Move Class,ratio_normal_all,SVM,0.2,22,123,0.390625,78,0,100,22,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Move Class,ratio_normal_all,LogisticRegression,0.2,22,123,0.484375,97,0,100,3,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Class,ratio_normal_all,RandomForest,0.3,19,108,0.48936170212765956,98,0,100,2,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Class,ratio_normal_all,SVM,0.3,19,108,0.5199468085106382,91,12,88,9,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Move Class,ratio_normal_all,LogisticRegression,0.3,19,108,0.48936170212765956,98,0,100,2,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Class,ratio_normal_all,RandomForest,0.4,16,93,0.5667155425219942,95,18,82,5,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Class,ratio_normal_all,SVM,0.4,16,93,0.5828445747800587,98,18,82,2,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Move Class,ratio_normal_all,LogisticRegression,0.4,16,93,0.49193548387096775,98,0,100,2,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Class,ratio_normal_all,RandomForest,0.5,13,78,0.5941558441558441,97,21,79,3,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Class,ratio_normal_all,SVM,0.5,13,78,0.685064935064935,87,50,50,13,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Move Class,ratio_normal_all,LogisticRegression,0.5,13,78,0.5227272727272727,97,7,93,3,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Rename Package,ratio_normal_all,RandomForest,0.2,6,139,1.0,100,100,0,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratio,normal,all
Rename Package,ratio_normal_all,SVM,0.2,6,139,0.9861111111111112,97,100,0,3,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Rename Package,ratio_normal_all,LogisticRegression,0.2,6,139,1.0,100,100,0,0,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Rename Package,ratio_normal_all,RandomForest,0.3,5,122,0.75,100,50,50,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Rename Package,ratio_normal_all,SVM,0.3,5,122,0.75,100,50,50,0,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Rename Package,ratio_normal_all,LogisticRegression,0.3,5,122,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Rename Package,ratio_normal_all,RandomForest,0.4,4,105,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ratio,normal,all
Rename Package,ratio_normal_all,SVM,0.4,4,105,0.5,100,0,100,0,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Rename Package,ratio_normal_all,LogisticRegression,0.4,4,105,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Rename Package,ratio_normal_all,RandomForest,0.5,3,88,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ratio,normal,all
Rename Package,ratio_normal_all,SVM,0.5,3,88,0.5,100,0,100,0,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Rename Package,ratio_normal_all,LogisticRegression,0.5,3,88,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,SVM,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,LogisticRegression,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,RandomForest,0.3,6,121,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,LogisticRegression,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,RandomForest,0.4,5,104,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,LogisticRegression,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,RandomForest,0.5,4,87,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Pull Up Method,ratio_normal_all,LogisticRegression,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,RandomForest,0.2,10,135,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,normal,all
Move Attribute,ratio_normal_all,SVM,0.2,10,135,0.42857142857142855,86,0,100,14,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,LogisticRegression,0.2,10,135,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,RandomForest,0.3,8,119,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Attribute,ratio_normal_all,SVM,0.3,8,119,0.38235294117647056,76,0,100,24,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,LogisticRegression,0.3,8,119,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,RandomForest,0.4,7,102,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Attribute,ratio_normal_all,SVM,0.4,7,102,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,LogisticRegression,0.4,7,102,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,RandomForest,0.5,6,85,0.49411764705882355,99,0,100,1,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Attribute,ratio_normal_all,SVM,0.5,6,85,0.43529411764705883,87,0,100,13,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ratio,normal,all
Move Attribute,ratio_normal_all,LogisticRegression,0.5,6,85,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Method,ratio_normal_all,RandomForest,0.2,8,137,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 300}""]",ratio,normal,all
Move Method,ratio_normal_all,SVM,0.2,8,137,0.5,100,0,100,0,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Move Method,ratio_normal_all,LogisticRegression,0.2,8,137,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Method,ratio_normal_all,RandomForest,0.3,7,120,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Method,ratio_normal_all,SVM,0.3,7,120,0.4807692307692308,96,0,100,4,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Move Method,ratio_normal_all,LogisticRegression,0.3,7,120,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Method,ratio_normal_all,RandomForest,0.4,6,103,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,normal,all
Move Method,ratio_normal_all,SVM,0.4,6,103,0.4855072463768116,97,0,100,3,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Move Method,ratio_normal_all,LogisticRegression,0.4,6,103,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Move Method,ratio_normal_all,RandomForest,0.5,5,86,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Move Method,ratio_normal_all,SVM,0.5,5,86,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Move Method,ratio_normal_all,LogisticRegression,0.5,5,86,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 300}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,SVM,0.2,6,139,0.4857142857142857,97,0,100,3,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,LogisticRegression,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,RandomForest,0.3,6,121,0.49056603773584906,98,0,100,2,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,SVM,0.3,6,121,0.4528301886792453,91,0,100,9,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,LogisticRegression,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,RandomForest,0.4,5,104,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,LogisticRegression,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,RandomForest,0.5,4,87,0.4942528735632184,99,0,100,1,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ratio,normal,all
Extract Superclass,ratio_normal_all,LogisticRegression,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ratio,normal,all
Inline Method,ngram_PBS_single,RandomForest,0.2,11,22,0.6102150537634409,89,33,67,11,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,SVM,0.2,11,22,0.7809139784946236,90,67,33,10,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,LogisticRegression,0.2,11,22,0.7567204301075269,85,67,33,15,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,RandomForest,0.3,9,18,0.91796875,84,100,0,16,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,SVM,0.3,9,18,0.821875,84,80,20,16,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,LogisticRegression,0.3,9,18,0.821875,84,80,20,16,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,RandomForest,0.4,8,16,0.8320512820512821,83,83,17,17,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,SVM,0.4,8,16,0.8282051282051281,82,83,17,18,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,LogisticRegression,0.4,8,16,0.8358974358974359,84,83,17,16,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,RandomForest,0.5,7,14,0.7813852813852814,85,71,29,15,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,SVM,0.5,7,14,0.8452380952380952,83,86,14,17,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}""]",ngram,PBS,single
Inline Method,ngram_PBS_single,LogisticRegression,0.5,7,14,0.7813852813852814,85,71,29,15,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,RandomForest,0.2,78,31,0.6669354838709678,48,85,15,52,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,SVM,0.2,78,31,0.5951612903225807,29,90,10,71,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,LogisticRegression,0.2,78,31,0.6274193548387097,35,90,10,65,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,RandomForest,0.3,68,31,0.6752688172043011,48,87,13,52,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,SVM,0.3,68,31,0.628494623655914,29,97,3,71,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,LogisticRegression,0.3,68,31,0.6440860215053763,35,93,7,65,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,RandomForest,0.4,58,31,0.6616935483870967,55,78,22,45,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,SVM,0.4,58,31,0.5987903225806451,32,88,12,68,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,LogisticRegression,0.4,58,31,0.6991935483870968,55,85,15,45,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,RandomForest,0.5,49,31,0.6576695194206715,58,73,27,42,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 50}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,SVM,0.5,49,31,0.6102699144173799,32,90,10,68,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Extract Method,ngram_PBS_single,LogisticRegression,0.5,49,31,0.7188940092165899,58,86,14,42,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,RandomForest,0.2,14,28,0.7083333333333333,67,75,25,33,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Class,ngram_PBS_single,SVM,0.2,14,28,0.8355263157894737,92,75,25,8,"[""{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,LogisticRegression,0.2,14,28,0.8048245614035088,86,75,25,14,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,RandomForest,0.3,12,24,0.652542372881356,81,50,50,19,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Class,ngram_PBS_single,SVM,0.3,12,24,0.6864406779661016,87,50,50,13,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,LogisticRegression,0.3,12,24,0.6779661016949152,86,50,50,14,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,RandomForest,0.4,10,20,0.6639344262295082,83,50,50,17,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Class,ngram_PBS_single,SVM,0.4,10,20,0.6301229508196722,89,38,62,11,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,LogisticRegression,0.4,10,20,0.646516393442623,92,38,62,8,"[""{'C': 10, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,RandomForest,0.5,9,18,0.6810035842293907,81,56,44,19,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Class,ngram_PBS_single,SVM,0.5,9,18,0.6657706093189963,89,44,56,11,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'sigmoid'}""]",ngram,PBS,single
Move Class,ngram_PBS_single,LogisticRegression,0.5,9,18,0.7132616487455197,87,56,44,13,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,RandomForest,0.2,5,10,0.3356643356643357,67,0,100,33,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,SVM,0.2,5,10,0.3776223776223776,76,0,100,24,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,LogisticRegression,0.2,5,10,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,RandomForest,0.3,4,8,0.3793103448275862,76,0,100,24,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,SVM,0.3,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,LogisticRegression,0.3,4,8,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,RandomForest,0.4,4,8,0.3793103448275862,76,0,100,24,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,SVM,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,LogisticRegression,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,RandomForest,0.5,3,6,0.5,100,0,100,0,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 50}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,SVM,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}""]",ngram,PBS,single
Move Attribute,ngram_PBS_single,LogisticRegression,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.01, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,single
Inline Method,ngram_PBS_all,RandomForest,0.2,12,24,0.49471830985915494,74,25,75,26,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,SVM,0.2,12,24,0.477112676056338,70,25,75,30,"[""{'C': 100, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,LogisticRegression,0.2,12,24,0.6690140845070423,84,50,50,16,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,RandomForest,0.3,11,22,0.6263888888888889,65,60,40,35,"[""{'bootstrap': True, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 50}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,SVM,0.3,11,22,0.7236111111111111,85,60,40,15,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,LogisticRegression,0.3,11,22,0.7201388888888889,84,60,40,16,"[""{'C': 100, 'max"", ""iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,RandomForest,0.4,9,18,0.6544401544401545,59,71,29,41,"[""{'bootstrap': False, 'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ngram,PBS,all
Inline Method,ngram_PBS_all,SVM,0.4,9,18,0.8783783783783784,76,100,0,24,"[""{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}""]",ngram,PBS,all
